"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38" "39" "40" "41" "42" "43" "44" "45" "46" "47" "48" "49" "50" "51" "52" "53" "54" "55" "56" "57" "58" "59" "60" "61" "62" "63" "64" "65" "66" "67" "68" "69" "70" "71" "72" "73" "74" "75" "76" "77" "78" "79"
"subject11WALKING_DOWNSTAIRS" 0.27910129043956 -0.0185500675057143 -0.108902531137363 -0.494393191134066 -0.411038218808791 -0.626403049813187 0.768897138406593 0.0137435855010989 0.109461209291209 -0.973592200934066 -0.956730362527473 -0.954319835494505 0.0896663151708791 0.00425687725543956 -0.00869310487087912 -0.578177318985714 -0.534234997052198 -0.805868033956044 -0.0590063050886264 -0.0553064815362637 0.0866589278246951 -0.690416740245604 -0.667967137252747 -0.671329031923077 -0.0737157860752747 -0.0514081309686813 -0.0470141713508242 -0.744049419230769 -0.839624968901099 -0.749800203846154 -0.454122884363187 -0.531437568947253 -0.454122884363187 -0.531437568947253 -0.609494285478022 -0.586685150148352 -0.569557463774725 -0.651218011871978 -0.791959253571429 -0.838634124175824 -0.529504005387912 -0.450299982782198 -0.700554215714286 -0.482582752405495 -0.429180276140659 -0.620584937978022 -0.235572611213187 0.0216105495961538 0.0544017331368132 -0.59833687019011 -0.564232464282967 -0.78506531467033 -0.595371593260989 -0.532838395803846 -0.825556084175824 -0.130890448144396 -0.29623776687967 -0.134092436944835 -0.659829165598901 -0.742196624450549 -0.648489747527473 -0.7029018825 -0.635223865654396 -0.70946785532967 -0.157802474368681 -0.180716754981319 -0.096356001581978 -0.521223269052198 -0.61068738817033 0.120469113431868 -0.576061421894505 -0.603496796489011 0.118244946888846 -0.71846056043956 -0.66943440269011 -0.124806909367527 -0.836346735769231 -0.853379786703297 0.0551054321137363
"subject11WALKING_UPSTAIRS" 0.273427234473404 -0.0206686642900532 -0.107900116659574 -0.532635983512766 -0.417060173489362 -0.607161857159574 0.76984765212766 -0.0133343001531915 0.102512265553191 -0.973363577074468 -0.953875456223404 -0.949920314734043 0.0901046753765957 0.00135502807398936 -0.00954496826755319 -0.62034624687766 -0.561473905364362 -0.831128521329787 -0.0574244277990957 -0.0565636630260638 0.0874458127788537 -0.703255355466489 -0.638064912819149 -0.717768466276596 -0.0760122050053191 -0.052894143643617 -0.0509935793071809 -0.756408989521277 -0.856903976861702 -0.78391253856383 -0.477058354995213 -0.560459073912234 -0.477058354995213 -0.560459073912234 -0.644927462840426 -0.623640518702128 -0.571284457388298 -0.652954954026596 -0.811792955106383 -0.851697979680851 -0.571593873960638 -0.47033432278383 -0.724079282712766 -0.519594102355319 -0.428267842366489 -0.585025339363298 -0.271210589717021 0.000573693944148936 -0.0192414034819149 -0.642956125214894 -0.58873144433883 -0.814556899202128 -0.631170789859043 -0.561213275868617 -0.846320492180851 -0.164115977895106 -0.307169024904787 -0.165024617031702 -0.673373056856383 -0.746541965425532 -0.697238639574468 -0.715698492244681 -0.590455013186702 -0.750921210265957 -0.147353090665426 -0.233433526173404 -0.101327449835106 -0.565325409896277 -0.626760191804787 0.0838182465946808 -0.616730255925532 -0.635045339234043 0.10441395002766 -0.72680265856383 -0.66699386207234 -0.155926009224947 -0.850725314946808 -0.863617919361702 0.0450417078824468
"subject14STANDING" 0.276619095625 -0.0177571985923437 -0.105514732090312 -0.676722270727083 -0.480763241416667 -0.428140418332656 0.711680582432292 -0.129056144751562 -0.170048895161458 -0.958376705885417 -0.94941262953125 -0.9319754521875 0.0743847381379167 0.0034059142225625 0.00132672027478646 -0.70490501776125 -0.660994443455208 -0.7252921803125 -0.00566309848119792 -0.0838566992416667 0.0680354489598958 -0.772085256354167 -0.513095350611979 -0.466572978151042 -0.108146217057188 -0.0402496430005208 -0.0441518103629688 -0.827448060416667 -0.768352071630208 -0.700037666379167 -0.549288996666667 -0.571015702000521 -0.549288996666667 -0.571015702000521 -0.682269700300521 -0.676221956223385 -0.519932863203125 -0.565892200322917 -0.76305395109375 -0.789614771609375 -0.685140458811979 -0.550502656780729 -0.554092636914063 -0.674047196892969 -0.481013978676042 -0.409995457699948 -0.313261945520313 -0.165285950147917 -0.0972104063661458 -0.71338550748125 -0.669360090375 -0.695903767575521 -0.723033886822396 -0.675930460072917 -0.753804717083333 -0.124389350501042 -0.27717356053125 -0.21081830479375 -0.752279523489583 -0.612187190135417 -0.524082247407292 -0.780377714114583 -0.466313208784219 -0.500636394998437 -0.249419420323438 -0.362888002845833 -0.207323713861458 -0.587762925676563 -0.629184694426563 -0.0570420631999479 -0.671356293416927 -0.684922940630208 0.161410348381771 -0.638038972397396 -0.594551655840208 -0.16955780888125 -0.785246139130208 -0.811195886598958 0.07912950603125
"subject14SITTING" 0.277004097736842 -0.0162662107901579 -0.103937962252105 -0.670942483682105 -0.466833647436842 -0.418572620683526 0.709690542194737 -0.102087010033158 -0.150581330989474 -0.956069114631579 -0.945267710978947 -0.928784691684211 0.0743780921198421 0.000955541210747368 0.000187386646578948 -0.700512680106105 -0.654294623281053 -0.721732474894737 -0.00897949470521053 -0.0890313156873684 0.0710658855963158 -0.771365970473684 -0.50910834225 -0.457694220552632 -0.106871821094632 -0.03964452166 -0.0447627959847368 -0.828685771210526 -0.767881817805263 -0.696205292656842 -0.541300552052632 -0.559551245021579 -0.541300552052632 -0.559551245021579 -0.677381776882632 -0.670823500078368 -0.513285325184211 -0.561808407063158 -0.761802640052632 -0.790247412310526 -0.679823999220526 -0.538865057694211 -0.546461372776316 -0.668085408070789 -0.466970109835789 -0.400275036654684 -0.312221310825789 -0.162298976731579 -0.0933629944121053 -0.709319735244211 -0.663166176010526 -0.692208735655263 -0.718670995052105 -0.669113933021053 -0.750345863736842 -0.148640493062632 -0.3112737081 -0.240990208147368 -0.752051956842105 -0.610139018347368 -0.516487999327368 -0.779492733473684 -0.461311752350368 -0.492237428840526 -0.238275297189895 -0.35753853134 -0.209086261090526 -0.577608379262632 -0.618895121683684 -0.0464979699441579 -0.666028577558158 -0.679530857426316 0.134835443387368 -0.636027039948947 -0.590046279428 -0.167195600064211 -0.785555866963158 -0.812177752142105 0.0673305004651579
"subject14LAYING" 0.266123238 -0.0150940652027895 -0.0985708558205263 -0.656935334966316 -0.4577886807 -0.404878094451947 0.567598818826316 -0.0327049374421053 -0.0327480295105263 -0.930421942210526 -0.939926213978947 -0.912295466105263 0.0791787358461579 -0.00223281987578947 -0.00689955598910526 -0.697052078790316 -0.651394803754737 -0.71904932331579 -0.000869570632473684 -0.103553337461053 0.0808876101857895 -0.766445046894737 -0.500044087144737 -0.453589340236842 -0.108689252268316 -0.0397154662878368 -0.0445388204847368 -0.824062855736842 -0.762742451647368 -0.694053172341053 -0.527832036105263 -0.536314361284737 -0.527832036105263 -0.536314361284737 -0.674546881987895 -0.666648955973105 -0.503141869342105 -0.551988528484211 -0.758191913 -0.784081042731579 -0.669107935694211 -0.531886365115263 -0.536873317460526 -0.652989673507632 -0.457598524346316 -0.385768909233632 -0.355901904578947 -0.165763340233684 -0.0860745945763158 -0.705853957244211 -0.660548138852632 -0.689244272444737 -0.715537849315263 -0.666076935073684 -0.747947586368421 -0.173432683166316 -0.330977622605263 -0.241238568080526 -0.745881323736842 -0.601097565294737 -0.511409508485263 -0.775002988157895 -0.452300870350368 -0.488860534156316 -0.261928926582105 -0.335413682108421 -0.205075361711053 -0.562314863583684 -0.596046280104737 -0.0707873021373158 -0.662370895137105 -0.674747702373684 0.104615721318947 -0.627078555738421 -0.581354250217474 -0.166372394043158 -0.779900258226316 -0.805903744721053 0.058061958492
"subject14WALKING" 0.266668556752577 -0.0154470427377835 -0.0991046554113402 -0.574554204451546 -0.329865602645567 -0.255130381494175 0.700638111443299 -0.139388383628866 -0.209290919159794 -0.938252435257732 -0.939845494979381 -0.911123489226804 0.0781428341415979 8.43416103092778e-05 -0.00458339909793814 -0.616627180980206 -0.557167744192783 -0.642669847371134 0.000498606272835052 -0.097936283085567 0.0673885885463918 -0.717274547989691 -0.360083629770876 -0.330595481927835 -0.110106849667149 -0.0422591110628299 -0.0403436407891753 -0.764476104587629 -0.694306651201031 -0.622100133272165 -0.408957802257732 -0.45254375579433 -0.408957802257732 -0.45254375579433 -0.583430299266495 -0.585375893324175 -0.386391296463918 -0.446171853731959 -0.688397734175258 -0.726323005201031 -0.585959980164433 -0.417400202978866 -0.416194078639175 -0.570892465961082 -0.331111003854124 -0.232877009027783 -0.344931947190722 -0.155904210821649 -0.121412728947938 -0.628101055857732 -0.571960671402062 -0.604023406724227 -0.639541759432474 -0.572004675329897 -0.680568844020619 -0.187058031900515 -0.351841934360825 -0.279364539310825 -0.681506646649485 -0.486901900247423 -0.397179299542268 -0.730632943505155 -0.299619537405 -0.37438883547268 -0.24513999461134 -0.351415105774227 -0.253401514067526 -0.475232691602577 -0.527022156752062 -0.0617321235411856 -0.578425120649742 -0.597604470675258 0.0895357459268041 -0.531039472011856 -0.486913563666598 -0.136895322747423 -0.718595121974227 -0.757385121891753 0.0647303857241237
"subject14WALKING_DOWNSTAIRS" 0.268764276810811 -0.0147608202118378 -0.0971093197621622 -0.522732939858378 -0.275765020066162 -0.194084994756757 0.689936125837838 -0.134264906616216 -0.205450036686486 -0.928375132216216 -0.936520419059459 -0.902404553081081 0.0752825566443243 -0.000429170900540541 -0.00665784872243243 -0.553492364424108 -0.48697253566973 -0.594305099935027 -0.00336343545637838 -0.0977796662194595 0.0682079707605405 -0.689882483172973 -0.342735136952703 -0.270604134518919 -0.108778948073768 -0.0466364507437243 -0.0426076360054054 -0.759288992756757 -0.651153424010811 -0.548157198674595 -0.366627518924324 -0.344976256941081 -0.366627518924324 -0.344976256941081 -0.52663328756973 -0.501330916696703 -0.345109404465351 -0.42464930052973 -0.651568968686487 -0.675181842437838 -0.527860153016757 -0.347471190583243 -0.346569204924324 -0.521766388689459 -0.28842544174973 -0.180450246412432 -0.334680594410811 -0.132172394109189 -0.105294170718378 -0.569950649588649 -0.503317929048649 -0.547535057818919 -0.576901052356216 -0.505075590318919 -0.640855845995135 -0.184356269030811 -0.343230744437838 -0.272647257715135 -0.656736647810811 -0.443828854691892 -0.305383262433513 -0.702916257313513 -0.295591164879892 -0.330472253822703 -0.261416163727568 -0.315106557703784 -0.21570116418 -0.35758423741027 -0.442440824961622 -0.0524569810934595 -0.495027185011081 -0.51385630872973 0.0753240832540541 -0.489862102317838 -0.483080297536865 -0.112801878478378 -0.663767939634378 -0.715454732254054 0.0559604200290811
"subject14WALKING_UPSTAIRS" 0.264398482824468 -0.0152249625786702 -0.099086992937766 -0.556924772575532 -0.258988078347021 -0.133746808776596 0.665721034414894 -0.145154184808511 -0.232902974292553 -0.927235816276596 -0.934416847638298 -0.900165740851064 0.077265477081383 -0.00142754053829787 -0.00549685473909575 -0.59019134685266 -0.536370919162234 -0.595840265803085 0.0100203712764362 -0.103120070931915 0.0507507782909574 -0.686509702696809 -0.251175919606117 -0.220239126931915 -0.109237844128441 -0.0414776515627074 -0.0396777755457447 -0.758200882234043 -0.632482223984043 -0.591124340223404 -0.350968252442553 -0.382953743559043 -0.350968252442553 -0.382953743559043 -0.547725828097872 -0.552960544409574 -0.289024796340904 -0.344406490765957 -0.644168607516489 -0.676410493521277 -0.56352746402766 -0.370082249623936 -0.32265312841117 -0.555274041936702 -0.254774022510106 -0.107523978473404 -0.33385146181383 -0.175644562420745 -0.135972665063298 -0.604661955625 -0.551479811170213 -0.551688710223404 -0.612150101202128 -0.552215667132447 -0.639515206431383 -0.183668035296277 -0.368435027148936 -0.300014361953723 -0.656128175489362 -0.389036621456649 -0.320033757804255 -0.698659646079787 -0.186042118 -0.265492405034574 -0.281418642317021 -0.346322247304255 -0.268933772878191 -0.405285046930851 -0.469118133170213 -0.0725384550914894 -0.537937968148936 -0.576930902048936 0.0914241743031915 -0.435781741490957 -0.39952814658617 -0.147002756692021 -0.661228418613617 -0.722024784760638 0.067303143385
"subject15STANDING" 0.27875190715508 -0.0161146455839037 -0.112321133914439 -0.62235399005615 -0.543475179554599 -0.735536964652406 0.730247664139037 0.0496672774064171 0.130488393631016 -0.971119506898396 -0.954392754812834 -0.941196585882353 0.0780989114032086 0.00304015326939572 -0.00548874260119786 -0.693048378625668 -0.66422745373738 -0.854207848502674 -0.0272444441120321 -0.0774955057583957 0.0899883540032086 -0.731043366636364 -0.802702669465241 -0.712208508663102 -0.0993330086470588 -0.0424207164501604 -0.0575633428058824 -0.768016501925134 -0.895439686684492 -0.807014551176471 -0.588399009047914 -0.617560236112299 -0.588399009047914 -0.617560236112299 -0.716231546513369 -0.692582550798396 -0.683012384780749 -0.725248373331551 -0.840446071229947 -0.867653794705882 -0.651482110737968 -0.579233573970107 -0.769791755026738 -0.612237820062567 -0.554642018958021 -0.738350787005348 -0.20543292575508 0.0142582152994652 0.0190537618930481 -0.709926839254545 -0.677601287991444 -0.836872041497326 -0.703192068160428 -0.67290908244369 -0.870528664117647 -0.0256485243590535 -0.220968484781818 -0.0799923038096257 -0.70972326398877 -0.825381345775401 -0.713606278181818 -0.740305723486631 -0.792014912620321 -0.738796757272727 -0.139917176582353 -0.225371421708556 -0.0970379834575401 -0.62794939415508 -0.67236584884492 0.0464451434697861 -0.683685227247594 -0.706783892459893 0.150345146825134 -0.780595031657754 -0.738389272695187 -0.165045130620909 -0.867332461283422 -0.878034964117647 0.0924797915460963
"subject15SITTING" 0.27757749790625 -0.0160046054759896 -0.113806589942708 -0.631552865158854 -0.554669105295365 -0.742174824010417 0.726104584552083 0.110024826328125 0.0951592470336458 -0.971016313177083 -0.95412034421875 -0.9427594540625 0.0786348296635417 0.00219061979989583 -0.0029225802891875 -0.700565557984375 -0.673069725567135 -0.85735223625 -0.02881447003125 -0.07855498640375 0.0930886825083333 -0.741131000213542 -0.807171467083333 -0.717978031197917 -0.0982121133489583 -0.0416265358180729 -0.0574824640921875 -0.775972500833333 -0.89767680078125 -0.811683974739583 -0.598985377978958 -0.626199082359375 -0.598985377978958 -0.626199082359375 -0.723267948375 -0.700022754215104 -0.690663303822917 -0.733668418973958 -0.844841429739583 -0.871257629270833 -0.659993331135417 -0.589800654283385 -0.774950512447917 -0.621679288654687 -0.565425870235156 -0.745195106041667 -0.199148240975 0.0363665321588542 0.041800307375 -0.716990983023958 -0.686085464710417 -0.840414856822917 -0.710506097895833 -0.681529519880052 -0.873252677604167 -0.0143520516778281 -0.181614523267708 -0.0817114729375 -0.720154177634896 -0.829158011875 -0.7192830853125 -0.75014716834375 -0.796827770833333 -0.744074773958333 -0.0990306628628125 -0.200765054901042 -0.0782750816789583 -0.636051051703125 -0.67986819278125 0.0733890833846354 -0.691441537892188 -0.713674378697917 0.146146649019271 -0.786777221770833 -0.7466769845 -0.13820972491724 -0.870924595 -0.88135761 0.115377818685
"subject15LAYING" 0.280077645418719 -0.0176892278112808 -0.113815132403941 -0.649410821381773 -0.586476614959163 -0.756009907487685 0.541291348847291 0.244095105610837 0.00722793356384236 -0.968921272512315 -0.964045366995074 -0.94853068182266 0.0776149413763547 0.00689858127034483 -0.00132387940926108 -0.716220434891626 -0.689520504575813 -0.863453278029557 -0.0248119262482759 -0.0719674833621675 0.0946668957960591 -0.750372739955665 -0.816111312906404 -0.732131201871921 -0.0996173538029557 -0.0420297828658621 -0.0586440782660098 -0.785547244285714 -0.902800327093596 -0.820493656600985 -0.621446968827389 -0.650115120261084 -0.621446968827389 -0.650115120261084 -0.737172869891626 -0.715033125957143 -0.705423376965517 -0.743259680162562 -0.852192323743842 -0.877126683103448 -0.676749950827586 -0.616899950080837 -0.786756226945813 -0.639917572914778 -0.597407202833251 -0.758924056059113 -0.205478308631527 0.0699065519884236 0.0404546288382266 -0.731717244879803 -0.701785317903448 -0.847158337044335 -0.725725313330049 -0.697675632497389 -0.878702946650246 -0.0155627554254187 -0.157275692009852 -0.0811072038059113 -0.730441798994581 -0.837249293103448 -0.73320785044335 -0.758982417793103 -0.806161541773399 -0.756976299310345 -0.152012961796355 -0.186357527113793 -0.0633909784653202 -0.658570652507389 -0.700650822236453 0.0754556203933498 -0.706815380173892 -0.728023929802956 0.160772154968473 -0.795285201576355 -0.755388047655172 -0.15919895543798 -0.876945675862069 -0.886572243842365 0.102712479941478
"subject15WALKING" 0.276930004564103 -0.0184228479405128 -0.11068074154359 -0.541604240925641 -0.411810935316462 -0.710011857384615 0.724562833958974 0.0657923248153846 -0.0392837109002051 -0.971954811384615 -0.961460533025641 -0.953241103282051 0.0792564564533333 0.00689015000923077 -0.00259561753267179 -0.611336509451282 -0.540099166014821 -0.826149676102564 -0.0329632177301538 -0.0677721229924103 0.0876686752235897 -0.653700188466667 -0.714550987025641 -0.681180895230769 -0.0935106476358974 -0.0457213651470256 -0.055959401834359 -0.681075520051282 -0.853089199589744 -0.768359879128205 -0.500212397143385 -0.546111711605128 -0.500212397143385 -0.546111711605128 -0.630788438502564 -0.60521707019641 -0.591696504328205 -0.661788040958974 -0.782479578871795 -0.825303032205128 -0.566060581784615 -0.445509323489282 -0.739169329948718 -0.533340171085641 -0.432296999816154 -0.717116462102564 -0.233405820036923 0.0416210455392103 0.0379615016578974 -0.630765715233846 -0.558185856820513 -0.804975240102564 -0.626146984594872 -0.552135822276564 -0.846443993025641 -0.0759825061948718 -0.199912540605128 -0.0918403852953846 -0.618583797035385 -0.761508808871795 -0.672181241589744 -0.6674972396 -0.69206100585641 -0.714556066820513 -0.156124419013128 -0.218728394183077 -0.0488690837382564 -0.545178511488974 -0.618145336635897 0.0647333165715385 -0.593649230847692 -0.623777362892308 0.132256458282564 -0.719687635641026 -0.683642536430769 -0.139005200445183 -0.825013963230769 -0.838563816102564 0.0977169398866667
"subject15WALKING_DOWNSTAIRS" 0.278009706755319 -0.0169806487989894 -0.111484536132979 -0.452707319417553 -0.405453430335319 -0.702998249148936 0.714267927244681 0.0866104121755319 -0.051712432533883 -0.966649756808511 -0.956258903404255 -0.952532460159574 0.0749886854345745 0.0068659258962766 -0.00439696501793085 -0.541827958829787 -0.530279557972872 -0.793182033601064 -0.04502621761 -0.0630333631739362 0.0867849592020213 -0.65624131175 -0.682719739946808 -0.682856034202128 -0.0867629489941489 -0.0459561320233511 -0.0532127311069149 -0.70525900037234 -0.822714244148936 -0.759755698776596 -0.443766670068936 -0.459254388952128 -0.443766670068936 -0.459254388952128 -0.591913923406755 -0.541959398815426 -0.573051252825 -0.641373171260638 -0.774520214840426 -0.811224226755319 -0.496746642117021 -0.433437726167553 -0.717296293994681 -0.437504887562234 -0.429450065908511 -0.720181821648936 -0.227117894612766 0.0477795479209894 0.0925045688536702 -0.567155969529787 -0.547973417178191 -0.769135455494681 -0.556652573388298 -0.543374530203351 -0.816384557978723 -0.071966078143617 -0.196367963053191 -0.0470170800808511 -0.616476902579255 -0.729289631382979 -0.66498626906383 -0.671287336553192 -0.660683700648936 -0.719105622978723 -0.165395550612021 -0.189867835801596 -0.0343309919659574 -0.46727751138484 -0.539666046537234 0.0518543626930851 -0.532873932677128 -0.557920894674468 0.1379411406 -0.699838365851064 -0.666509604223404 -0.143954512240961 -0.81069691606383 -0.825849966170213 0.100271799395745
"subject15WALKING_UPSTAIRS" 0.276948447591623 -0.019155711395288 -0.112686764136126 -0.486643288080105 -0.418381657266492 -0.688247961146597 0.715748849120419 0.0663617622460733 -0.0525095942218325 -0.967010195863874 -0.95637146565445 -0.951373990157068 0.0747075732010471 0.0046141345486911 -0.00295860238937696 -0.557648402434555 -0.547457270156545 -0.814070450141361 -0.0163735323281675 -0.0799248520560209 0.089972354503822 -0.660751180513089 -0.633105482381152 -0.719676895235602 -0.0984261654780105 -0.044529197098377 -0.0568750748382199 -0.704169607434555 -0.826237084450262 -0.789989207905759 -0.464166856320209 -0.500179416909634 -0.464166856320209 -0.500179416909634 -0.60275160121712 -0.575251696795812 -0.55776572983822 -0.622856166590052 -0.780413191884817 -0.819548131465969 -0.514157239921466 -0.447181800873822 -0.729221953565445 -0.477086530343455 -0.441087206776963 -0.693800900193717 -0.229742027524607 0.0403743173546911 0.0494787454465445 -0.580221378167539 -0.562908245002618 -0.791487924780105 -0.573768949761518 -0.561817748027539 -0.835857651884817 -0.0775821616806283 -0.201067962327749 -0.0677271654722513 -0.62244889386911 -0.712367912408377 -0.706667512324607 -0.675221693298429 -0.595933689289005 -0.750720647068063 -0.171773256932251 -0.223045925883246 -0.0436555226685864 -0.506900321797644 -0.574739415994764 0.0589715143764398 -0.559180253853403 -0.600522341773822 0.169211034953927 -0.690460358376963 -0.64545707760733 -0.163173054248695 -0.817586394293194 -0.835706982251309 0.103665898882775
"subject16STANDING" 0.279864920719457 -0.0164286502385068 -0.103926828886878 -0.732519389761538 -0.684671221877828 -0.666329449040724 0.758182900013575 -0.0423253665927602 -0.0407872070217195 -0.972874629095023 -0.966789533122172 -0.940052565574661 0.0756442612945701 0.00746115079126244 -0.00216627894834842 -0.774920127099547 -0.771391666470588 -0.805425204493665 -0.0199447088866063 -0.0775271556312217 0.0787086565696833 -0.822540180769231 -0.855301510452489 -0.770532272932127 -0.102967365140362 -0.0423649396785068 -0.051697191740724 -0.879877425565611 -0.894966446877828 -0.860387038642534 -0.680146923445204 -0.710838549262443 -0.680146923445204 -0.710838549262443 -0.771142038809955 -0.763405155375113 -0.760537396651584 -0.806996115248869 -0.886149937058824 -0.89380941800905 -0.751474584819457 -0.712425403484163 -0.718175928785068 -0.726053253445158 -0.691648356165158 -0.666605314128054 -0.167281029302262 -0.0345760389256109 0.0163569441648416 -0.789056507556561 -0.783977211085973 -0.793136659683258 -0.780378466153846 -0.773218666742081 -0.816212613963801 0.0141612975823529 -0.175408731932217 -0.143124555531674 -0.819603943348416 -0.852742740045249 -0.786255140045249 -0.825966759864253 -0.858818091764706 -0.787708794769231 -0.146468258673529 -0.111335559104977 -0.0668421337235294 -0.719876203429864 -0.75237687439819 0.06105125549819 -0.758299677936652 -0.771230659511312 0.233521746313575 -0.839878772262443 -0.820331304832579 -0.0478115732072398 -0.893664817285068 -0.901547437918552 0.14133079960095
"subject16SITTING" 0.278072674659193 -0.0168922712919731 -0.104081511426009 -0.735690922230045 -0.688109049304933 -0.671588241874439 0.760120130686099 -0.0312924338251121 0.0344488873372197 -0.975184251704036 -0.968000547174888 -0.943799004269058 0.0764026861618834 0.00836023726066816 -0.00112672976006726 -0.776564146139013 -0.772747704977578 -0.806743805215695 -0.0215730173728251 -0.0748564122399103 0.0789740372560538 -0.823783002780269 -0.854609140807175 -0.771876409139013 -0.102142028224305 -0.0420909869253363 -0.0523108793780269 -0.880781636636771 -0.895665317757848 -0.861082293452915 -0.684622563997265 -0.715802845860987 -0.684622563997265 -0.715802845860987 -0.772724964650224 -0.765051595506278 -0.758847503497758 -0.805931933273543 -0.886988817040359 -0.894370534439462 -0.754040131995964 -0.71460718529148 -0.721619772697309 -0.729435793324574 -0.695393611042601 -0.672237665077578 -0.1681729675713 -0.029441861710583 0.00928748070058296 -0.790585865201794 -0.785198007130045 -0.794460474394619 -0.781994418161435 -0.774639897085202 -0.817537975318386 -0.00317911890358744 -0.185548340621121 -0.153080687430493 -0.820539651076233 -0.852780006860987 -0.787133761210762 -0.827298529955157 -0.857762724932735 -0.78911714961435 -0.124316180515471 -0.149784599312108 -0.0621314942461883 -0.72316766555157 -0.757203938394619 0.0642395807627803 -0.75994580109417 -0.772871222520179 0.22878573519417 -0.839395137219731 -0.819125340932735 -0.0734790737121076 -0.894281540852018 -0.901988752331839 0.129332169113049
"subject16LAYING" 0.275847752859031 -0.018744257403304 -0.108953191264317 -0.738068684040969 -0.697399762973568 -0.688419003118943 0.564725159528634 -0.0970132873436123 0.18690778176652 -0.973377301806167 -0.971418074757709 -0.954854458414097 0.0775870835334802 0.00958789664025991 0.00189559657438326 -0.780182988762115 -0.777257565418502 -0.811295387590749 -0.0175535492935683 -0.0835430770286344 0.0803796718859031 -0.827461045859031 -0.860498443215859 -0.784118459154185 -0.102989966083789 -0.0396749757715859 -0.0513333072286344 -0.882445058986784 -0.897317146387665 -0.864922494008811 -0.693470503530352 -0.729927004480176 -0.693470503530352 -0.729927004480176 -0.777051435096916 -0.770417862369604 -0.766221037885463 -0.816167355066079 -0.888790718854626 -0.896567771409692 -0.757614467863877 -0.722422716387665 -0.732851118068282 -0.731373856393745 -0.704618120980176 -0.690140286529956 -0.250294555433921 -0.0622847160359471 0.0219844057719383 -0.793932160484581 -0.789473458678414 -0.799264430704846 -0.785582938281938 -0.779116293348018 -0.821853203418502 -0.0277735982704846 -0.181263930129119 -0.139108887417181 -0.824051497577093 -0.858153785198238 -0.798685154889868 -0.8309398530837 -0.86383765845815 -0.800409974863436 -0.154983181997797 -0.184755757511013 -0.0555755905818943 -0.733628573251101 -0.770304948651982 0.0100714904497797 -0.765146898563877 -0.778369228995595 0.244688968082379 -0.847278189030837 -0.828964238713656 -0.103200631527753 -0.896209774801762 -0.904318320792951 0.116881016600044
"subject16WALKING" 0.275932040502304 -0.018928758287788 -0.109595935059908 -0.657856017729493 -0.618449219608295 -0.580023734423963 0.712942062580645 -0.15902477164977 0.0348753660875576 -0.974660721981567 -0.972493360414747 -0.954613679447005 0.0785189323599078 0.00942843872022581 0.00378047281211982 -0.702943354511521 -0.710392969677419 -0.740112883608756 -0.0162073897504147 -0.0770204318179723 0.0747120763737327 -0.782109444884793 -0.805164392580645 -0.706758342064516 -0.104596856292258 -0.0403201640670507 -0.0512389095963134 -0.842497745345622 -0.858083362903226 -0.812041957511521 -0.59731528710318 -0.664435595331797 -0.59731528710318 -0.664435595331797 -0.697623170170507 -0.693670327732258 -0.70068303483871 -0.773868348801843 -0.845701233548387 -0.860911378294931 -0.678165779240092 -0.64187192718894 -0.636050701389401 -0.650964509868111 -0.631184616601382 -0.584214301001382 -0.284104563795392 -0.0331205578910599 0.00725619710520737 -0.72132478235023 -0.724669288479263 -0.72652545202765 -0.710363361797235 -0.714645519262673 -0.752243536341014 -0.0886967872041475 -0.235903842062673 -0.223033242745161 -0.771762718847926 -0.806064845253456 -0.730263965668203 -0.788002342119816 -0.807073744654378 -0.727538795548387 -0.165871372025346 -0.203678426202765 -0.091165878048341 -0.65885771556682 -0.720852522046083 0.0372942274935484 -0.685259417115207 -0.706537531391705 0.204914849007558 -0.806086464101383 -0.793271918930876 -0.0820525664046083 -0.860158912534562 -0.871813676635945 0.12561139867788
